"Order No","Region","Zone","Order Date","Week"
"182060983","WB UPC North","West","15-06-2020","Week 1"
"182060983","WB UPC North","West","15-06-2020","Week 1"
"182060983","WB UPC North","West","15-06-2020","Week 1"
"182060983","WB UPC North","West","15-06-2020","Week 1"
"181920382","Cuttack","East","15-06-2020","Week 1"
"181920382","Cuttack","East","15-06-2020","Week 1"
"181920382","Cuttack","East","15-06-2020","Week 1"
"181918834","WB UPC South","West","15-06-2020","Week 1"
"182070276","Raipur","East","15-06-2020","Week 1"
"182070276","Raipur","East","15-06-2020","Week 1"
"182033667","WB UPC North","West","15-06-2020","Week 1"
"181970673","Guwahati","East","15-06-2020","Week 1"
"181970673","Guwahati","East","15-06-2020","Week 1"
"181922024","Cuttack","East","15-06-2020","Week 1"
"181922024","Cuttack","East","15-06-2020","Week 1"
"181922024","Cuttack","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"182144124","Guwahati","East","15-06-2020","Week 1"
"181970277","Kolkata","East","15-06-2020","Week 1"
"181952358","WB UPC South","West","15-06-2020","Week 1"
"181983659","WB UPC South","West","15-06-2020","Week 1"
"181983659","WB UPC South","West","15-06-2020","Week 1"
"181983659","WB UPC South","West","15-06-2020","Week 1"
"182147531","Raipur","East","15-06-2020","Week 1"
"181991044","Raipur","East","15-06-2020","Week 1"
"182158015","Raipur","East","15-06-2020","Week 1"
"181951114","Cuttack","East","15-06-2020","Week 1"
"181951114","Cuttack","East","15-06-2020","Week 1"
"182072090","WB UPC South","West","15-06-2020","Week 1"
"182217149","Raipur","East","15-06-2020","Week 1"
"182056946","Raipur","East","15-06-2020","Week 1"
"182056946","Raipur","East","15-06-2020","Week 1"
"182056946","Raipur","East","15-06-2020","Week 1"
"182155504","Raipur","East","15-06-2020","Week 1"
"182155504","Raipur","East","15-06-2020","Week 1"
"181987038","Raipur","East","15-06-2020","Week 1"
"182039858","WB UPC South","West","15-06-2020","Week 1"
"182059627","Kolkata","East","15-06-2020","Week 1"
"182059627","Kolkata","East","15-06-2020","Week 1"
"181946200","Guwahati","East","15-06-2020","Week 1"
"181958532","Guwahati","East","15-06-2020","Week 1"
"181977949","Raipur","East","15-06-2020","Week 1"
"182101830","WB UPC South","West","15-06-2020","Week 1"
"181961011","Cuttack","East","15-06-2020","Week 1"
"182060507","Raipur","East","15-06-2020","Week 1"
"182139858","Kolkata","East","15-06-2020","Week 1"
"182059574","WB UPC South","West","15-06-2020","Week 1"
"182059574","WB UPC South","West","15-06-2020","Week 1"
"181963678","Cuttack","East","15-06-2020","Week 1"
"181915040","WB UPC South","West","15-06-2020","Week 1"
"181996984","Kolkata","East","15-06-2020","Week 1"
"181958098","Raipur","East","15-06-2020","Week 1"
"181928489","Kolkata","East","15-06-2020","Week 1"
"182139930","Cuttack","East","15-06-2020","Week 1"
"182139930","Cuttack","East","15-06-2020","Week 1"
"181972594","WB UPC North","West","15-06-2020","Week 1"
"181960408","WB UPC South","West","15-06-2020","Week 1"
"182052935","Raipur","East","15-06-2020","Week 1"
"182266646","Cuttack","East","15-06-2020","Week 1"
"182266646","Cuttack","East","15-06-2020","Week 1"
"181949996","WB UPC South","West","15-06-2020","Week 1"
"182038706","Guwahati","East","15-06-2020","Week 1"
"182038706","Guwahati","East","15-06-2020","Week 1"
"182038706","Guwahati","East","15-06-2020","Week 1"
"181991802","Cuttack","East","15-06-2020","Week 1"
"182223645","Raipur","East","15-06-2020","Week 1"
"182073318","WB UPC South","West","15-06-2020","Week 1"
"182136205","Guwahati","East","15-06-2020","Week 1"
"182136205","Guwahati","East","15-06-2020","Week 1"
"181916408","Kolkata","East","15-06-2020","Week 1"
"181999624","Kolkata","East","15-06-2020","Week 1"
"181974449","Kolkata","East","15-06-2020","Week 1"
"181926571","Raipur","East","15-06-2020","Week 1"
"182013201","Raipur","East","15-06-2020","Week 1"
"182252657","Raipur","East","15-06-2020","Week 1"
"182111136","WB UPC North","West","15-06-2020","Week 1"
"182268769","Raipur","East","15-06-2020","Week 1"
"182268769","Raipur","East","15-06-2020","Week 1"
"182268769","Raipur","East","15-06-2020","Week 1"
"182285726","Raipur","East","15-06-2020","Week 1"
"182285726","Raipur","East","15-06-2020","Week 1"
"181912640","Raipur","East","15-06-2020","Week 1"
"181912640","Raipur","East","15-06-2020","Week 1"
"182155184","Guwahati","East","15-06-2020","Week 1"
"182155184","Guwahati","East","15-06-2020","Week 1"
"182073259","Cuttack","East","15-06-2020","Week 1"
"182136252","Cuttack","East","15-06-2020","Week 1"
"182136252","Cuttack","East","15-06-2020","Week 1"
"181975119","WB UPC South","West","15-06-2020","Week 1"
"181988967","Raipur","East","15-06-2020","Week 1"
"181988967","Raipur","East","15-06-2020","Week 1"
"182145226","Guwahati","East","15-06-2020","Week 1"
"182096632","Raipur","East","15-06-2020","Week 1"
"182096632","Raipur","East","15-06-2020","Week 1"
"182005348","Raipur","East","15-06-2020","Week 1"
"182062646","Kolkata","East","15-06-2020","Week 1"
"181937039","Raipur","East","15-06-2020","Week 1"
"181937039","Raipur","East","15-06-2020","Week 1"
"181926314","WB UPC South","West","15-06-2020","Week 1"
"181926314","WB UPC South","West","15-06-2020","Week 1"
"181991944","Raipur","East","15-06-2020","Week 1"
"181991944","Raipur","East","15-06-2020","Week 1"
"182165269","Guwahati","East","15-06-2020","Week 1"
"181979241","Raipur","East","15-06-2020","Week 1"
"181935106","Cuttack","East","15-06-2020","Week 1"
"181935106","Cuttack","East","15-06-2020","Week 1"
"181935106","Cuttack","East","15-06-2020","Week 1"
"181926760","Raipur","East","15-06-2020","Week 1"
"182166327","Raipur","East","15-06-2020","Week 1"
"181960255","Kolkata","East","15-06-2020","Week 1"
"182246337","Raipur","East","15-06-2020","Week 1"
"182246337","Raipur","East","15-06-2020","Week 1"
"182246337","Raipur","East","15-06-2020","Week 1"
"182246337","Raipur","East","15-06-2020","Week 1"
"182246337","Raipur","East","15-06-2020","Week 1"
"182246337","Raipur","East","15-06-2020","Week 1"
"182246337","Raipur","East","15-06-2020","Week 1"
"181971750","Cuttack","East","15-06-2020","Week 1"
"181971750","Cuttack","East","15-06-2020","Week 1"
"182053497","Raipur","East","15-06-2020","Week 1"
"182280060","Cuttack","East","15-06-2020","Week 1"
"182280060","Cuttack","East","15-06-2020","Week 1"
"181999329","WB UPC South","West","15-06-2020","Week 1"
"182213045","Cuttack","East","15-06-2020","Week 1"
"182188294","WB UPC South","West","15-06-2020","Week 1"
"181974751","Raipur","East","15-06-2020","Week 1"
"182140450","Raipur","East","15-06-2020","Week 1"
"181923443","WB UPC South","West","15-06-2020","Week 1"
"181923443","WB UPC South","West","15-06-2020","Week 1"
"182113195","Raipur","East","15-06-2020","Week 1"
"182246328","Kolkata","East","15-06-2020","Week 1"
"182107489","Raipur","East","15-06-2020","Week 1"
"182193064","WB UPC North","West","15-06-2020","Week 1"
"182038332","Guwahati","East","15-06-2020","Week 1"
"182038332","Guwahati","East","15-06-2020","Week 1"
"182153437","WB UPC South","West","15-06-2020","Week 1"
"182153437","WB UPC South","West","15-06-2020","Week 1"
"182153437","WB UPC South","West","15-06-2020","Week 1"
"181931535","Raipur","East","15-06-2020","Week 1"
"181931535","Raipur","East","15-06-2020","Week 1"
"182170132","Raipur","East","15-06-2020","Week 1"
"182022759","Cuttack","East","15-06-2020","Week 1"
"182068201","Raipur","East","15-06-2020","Week 1"
"182053195","WB UPC North","West","15-06-2020","Week 1"
"182048131","Raipur","East","15-06-2020","Week 1"
"182115737","WB UPC North","West","15-06-2020","Week 1"
"182242691","Kolkata","East","15-06-2020","Week 1"
"182239189","Cuttack","East","15-06-2020","Week 1"
"182039549","Kolkata","East","15-06-2020","Week 1"
"181935372","Raipur","East","15-06-2020","Week 1"
"182018295","Cuttack","East","15-06-2020","Week 1"
"181918516","Kolkata","East","15-06-2020","Week 1"
"181947487","Cuttack","East","15-06-2020","Week 1"
"181947487","Cuttack","East","15-06-2020","Week 1"
"181947487","Cuttack","East","15-06-2020","Week 1"
"182014286","Raipur","East","15-06-2020","Week 1"
"182014286","Raipur","East","15-06-2020","Week 1"
"181959014","WB UPC South","West","15-06-2020","Week 1"
"182000036","Cuttack","East","15-06-2020","Week 1"
"182000036","Cuttack","East","15-06-2020","Week 1"
"182000036","Cuttack","East","15-06-2020","Week 1"
"182000036","Cuttack","East","15-06-2020","Week 1"
"182132685","Cuttack","East","15-06-2020","Week 1"
"181918231","WB UPC South","West","15-06-2020","Week 1"
"182047924","Cuttack","East","15-06-2020","Week 1"
"182047924","Cuttack","East","15-06-2020","Week 1"
"182047924","Cuttack","East","15-06-2020","Week 1"
"181969824","Cuttack","East","15-06-2020","Week 1"
"181969824","Cuttack","East","15-06-2020","Week 1"
"181984601","Cuttack","East","15-06-2020","Week 1"
"181984601","Cuttack","East","15-06-2020","Week 1"
"182086606","WB UPC North","West","15-06-2020","Week 1"
"181947964","Kolkata","East","15-06-2020","Week 1"
"181947964","Kolkata","East","15-06-2020","Week 1"
"181947964","Kolkata","East","15-06-2020","Week 1"
"181947964","Kolkata","East","15-06-2020","Week 1"
"182005281","Kolkata","East","15-06-2020","Week 1"
"182217814","Guwahati","East","15-06-2020","Week 1"
"182007872","WB UPC South","West","15-06-2020","Week 1"
"182330313","Kolkata","East","15-06-2020","Week 1"
"181923490","WB UPC South","West","15-06-2020","Week 1"
"182134113","Guwahati","East","15-06-2020","Week 1"
"182018190","Kolkata","East","15-06-2020","Week 1"
"182140654","Kolkata","East","15-06-2020","Week 1"
"182204185","Raipur","East","15-06-2020","Week 1"
"182019953","Kolkata","East","15-06-2020","Week 1"
"182073580","Cuttack","East","15-06-2020","Week 1"
"181933293","Cuttack","East","15-06-2020","Week 1"
"181933293","Cuttack","East","15-06-2020","Week 1"
"181933293","Cuttack","East","15-06-2020","Week 1"
"181933293","Cuttack","East","15-06-2020","Week 1"
"181933293","Cuttack","East","15-06-2020","Week 1"
"181968984","Kolkata","East","15-06-2020","Week 1"
"182083491","Raipur","East","15-06-2020","Week 1"
"182164528","Raipur","East","15-06-2020","Week 1"
"182082563","Cuttack","East","15-06-2020","Week 1"
"182082563","Cuttack","East","15-06-2020","Week 1"
"182082563","Cuttack","East","15-06-2020","Week 1"
"181972073","WB UPC South","West","15-06-2020","Week 1"
"181950459","Guwahati","East","15-06-2020","Week 1"
"181959635","WB UPC South","West","15-06-2020","Week 1"
"182251200","Cuttack","East","15-06-2020","Week 1"
"182105433","Raipur","East","15-06-2020","Week 1"
"182105433","Raipur","East","15-06-2020","Week 1"
"182156004","Raipur","East","15-06-2020","Week 1"
"182189637","Raipur","East","15-06-2020","Week 1"
"181971917","WB UPC North","West","15-06-2020","Week 1"
"181935596","Kolkata","East","15-06-2020","Week 1"
"182116502","Cuttack","East","15-06-2020","Week 1"
"181917017","Cuttack","East","15-06-2020","Week 1"
"181958104","Cuttack","East","15-06-2020","Week 1"
"182067790","Kolkata","East","15-06-2020","Week 1"
"182029522","Raipur","East","15-06-2020","Week 1"
"182184925","Raipur","East","15-06-2020","Week 1"
"182316018","Cuttack","East","15-06-2020","Week 1"
"182316018","Cuttack","East","15-06-2020","Week 1"
"182316018","Cuttack","East","15-06-2020","Week 1"
"182316018","Cuttack","East","15-06-2020","Week 1"
"182316018","Cuttack","East","15-06-2020","Week 1"
"182316018","Cuttack","East","15-06-2020","Week 1"
"182316018","Cuttack","East","15-06-2020","Week 1"
"182074314","Raipur","East","15-06-2020","Week 1"
"182150568","Guwahati","East","15-06-2020","Week 1"
"182142223","Guwahati","East","15-06-2020","Week 1"
"182174907","Cuttack","East","15-06-2020","Week 1"
"182174907","Cuttack","East","15-06-2020","Week 1"
"182053008","Raipur","East","15-06-2020","Week 1"
"182145378","WB UPC South","West","15-06-2020","Week 1"
"182145378","WB UPC South","West","15-06-2020","Week 1"
"181919329","Kolkata","East","15-06-2020","Week 1"
"182081824","Kolkata","East","15-06-2020","Week 1"
"182081824","Kolkata","East","15-06-2020","Week 1"
"181931897","Raipur","East","15-06-2020","Week 1"
"181931897","Raipur","East","15-06-2020","Week 1"
"182077868","Raipur","East","15-06-2020","Week 1"
"182077868","Raipur","East","15-06-2020","Week 1"
"182132894","Guwahati","East","15-06-2020","Week 1"
"182132894","Guwahati","East","15-06-2020","Week 1"
"182132894","Guwahati","East","15-06-2020","Week 1"
"182184884","Raipur","East","15-06-2020","Week 1"
"182003608","Cuttack","East","15-06-2020","Week 1"
"182018125","WB UPC South","West","15-06-2020","Week 1"
"182018125","WB UPC South","West","15-06-2020","Week 1"
"182323733","Kolkata","East","15-06-2020","Week 1"
"182101047","Raipur","East","15-06-2020","Week 1"
"182271537","Cuttack","East","15-06-2020","Week 1"
"182135926","Raipur","East","15-06-2020","Week 1"
"181972961","Kolkata","East","15-06-2020","Week 1"
"181972961","Kolkata","East","15-06-2020","Week 1"
"182259986","WB UPC North","West","15-06-2020","Week 1"
"181959473","Kolkata","East","15-06-2020","Week 1"
"182284580","Cuttack","East","15-06-2020","Week 1"
"182060634","Cuttack","East","15-06-2020","Week 1"
"182060634","Cuttack","East","15-06-2020","Week 1"
"182184915","Raipur","East","15-06-2020","Week 1"
"182184915","Raipur","East","15-06-2020","Week 1"
"182083703","Cuttack","East","15-06-2020","Week 1"
"182041157","Guwahati","East","15-06-2020","Week 1"
"182041157","Guwahati","East","15-06-2020","Week 1"
"182041157","Guwahati","East","15-06-2020","Week 1"
"182041157","Guwahati","East","15-06-2020","Week 1"
"182041157","Guwahati","East","15-06-2020","Week 1"
"182041157","Guwahati","East","15-06-2020","Week 1"
"181950120","Raipur","East","15-06-2020","Week 1"
"181950120","Raipur","East","15-06-2020","Week 1"
"182036780","Raipur","East","15-06-2020","Week 1"
"182036780","Raipur","East","15-06-2020","Week 1"
"181954832","WB UPC South","West","15-06-2020","Week 1"
"182166208","Guwahati","East","15-06-2020","Week 1"
"182126325","Raipur","East","15-06-2020","Week 1"
"182188752","Raipur","East","15-06-2020","Week 1"
"182091852","Raipur","East","15-06-2020","Week 1"
"182091852","Raipur","East","15-06-2020","Week 1"
"182195105","Raipur","East","15-06-2020","Week 1"
"182195105","Raipur","East","15-06-2020","Week 1"
"182217277","Raipur","East","15-06-2020","Week 1"
"182025136","Raipur","East","15-06-2020","Week 1"
"182322021","Kolkata","East","15-06-2020","Week 1"
"182187506","Cuttack","East","15-06-2020","Week 1"
"181939864","Cuttack","East","15-06-2020","Week 1"
"181939864","Cuttack","East","15-06-2020","Week 1"
"181991066","Cuttack","East","15-06-2020","Week 1"
"181991066","Cuttack","East","15-06-2020","Week 1"
"182129394","Raipur","East","15-06-2020","Week 1"
"182218860","Guwahati","East","15-06-2020","Week 1"
